#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:49:09       0    195     42     48      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:11       0    190     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:13       0    191     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:15       0    194     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 11:49:17       0    193     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:19       0    193     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:21       0    194     42     48      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:23       0    196     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:25       0    195     42     48      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:27       0    199     42     48      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:29       0    196     42     48      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:31       0    197     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:33       0    196     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:35       0    194     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:37       0    195     42     48      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:39       0    190     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:41       0    191     42     47      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:43       0    190     42     49      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:45       0    193     42     48      -      -      -      -      -      -   1215   1410      0      0   8306      7      0 
 11:49:47       0     61     36     37      -      -      -      -      -      -   1215   1410      0      0     75      1      0 
