#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:26:43       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:44       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:44       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:44       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:44       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    17:26:45       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:45       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:45       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:45       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:46       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:46       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:46       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:46       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:47       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:47       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:47       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:47       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:48       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:48       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:48       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:48       3      1      1      0      0      0      0      0      0      0 
 20260530    17:26:49       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:49       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:49       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:49       3    488      4      0      3      0      0      0      0      0 
 20260530    17:26:50       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:50       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:50       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:50       3   6494      4      0     76     15      0      0      0      0 
 20260530    17:26:51       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:51       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:51       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:51       3   6494      4      0     70     17      0      0      0      0 
 20260530    17:26:52       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:52       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:52       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:52       3   6494      4      0     71     17      0      0      0      0 
 20260530    17:26:53       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:53       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:53       2      1      1      0      -      -      -      -      -      - 
 20260530    17:26:53       3   6494      4      0     70     17      0      0      0      0 
 20260530    17:26:54       0     75      1      0      -      -      -      -      -      - 
 20260530    17:26:54       1      1      1      0      -      -      -      -      -      - 
 20260530    17:26:54       2      1      1      0      -      -      -      -      -      - 
