#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 10:51:32       0     89     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:34       0     85     29     29      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
 10:51:36       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:38       0     91     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:40       0     91     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:42       0     91     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:44       0     91     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:46       0     91     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:48       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:50       0     91     29     29      -      -      -      -      -      -   1215   1410      0      0   6301      4      0 
 10:51:52       0     90     29     30      -      -      -      -      -      -   1215   1410      0      0   6299      4      0 
