#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:32:16       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:16       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:16       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:16       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:17       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:17       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:17       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:17       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:19       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:19       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:19       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:19       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:20       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:20       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:20       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:20       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:21       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:21       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:21       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:21       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:22       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:22       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:22       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:22       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:23       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:23       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:23       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:23       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:24       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:24       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:24       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:24       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:25       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:25       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:25       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:25       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:26       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:26       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:26       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:26       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:27       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:27       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:27       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:27       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:32:28       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:28       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:28       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:28       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:29       0     80      4      0      -      -      -      -      -      - 
 20260530    19:32:29       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:29       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:29       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:30       0   6245      4      0      -      -      -      -      -      - 
 20260530    19:32:30       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:30       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:30       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:31       0   6245      4      0      -      -      -      -      -      - 
 20260530    19:32:31       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:31       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:31       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:32       0   6243      4      0      -      -      -      -      -      - 
 20260530    19:32:32       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:32       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:32       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:33       0   6245      4      0      -      -      -      -      -      - 
 20260530    19:32:33       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:33       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:33       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:34       0   6245      4      0      -      -      -      -      -      - 
 20260530    19:32:34       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:34       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:34       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:35       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:35       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:35       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:35       3      1      1      0      0      0      0      0      0      0 
