#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:41:49       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:49       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:50       0   6378      4      0      -      -      -      -      -      - 
 20260530    19:41:50       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:50       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:50       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:51       0   6376      4      0      -      -      -      -      -      - 
 20260530    19:41:51       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:51       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:51       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:52       0    404      4      0      -      -      -      -      -      - 
 20260530    19:41:52       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:52       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:52       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:53       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:53       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:53       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:53       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:54       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:54       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:54       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:54       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:55       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:55       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:55       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:55       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:56       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:56       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:56       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:56       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:57       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:57       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:57       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:57       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:41:58       0      1      1      0      -      -      -      -      -      - 
 20260530    19:41:58       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:58       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:58       3      1      1      0      0      0      0      0      0      0 
 20260530    19:41:59       0     88      1      0      -      -      -      -      -      - 
 20260530    19:41:59       1      1      1      0      -      -      -      -      -      - 
 20260530    19:41:59       2      1      1      0      -      -      -      -      -      - 
 20260530    19:41:59       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:00       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:00       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:00       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:00       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:01       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:01       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:01       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:01       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:02       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:02       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:02       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:02       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:03       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:03       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:03       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:03       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:04       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:04       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:04       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:04       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:05       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:05       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:05       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:05       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:06       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:06       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:06       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:06       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:07       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:07       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:07       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:07       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:09       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:09       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:09       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:09       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:42:10       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:10       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:10       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:10       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:11       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:11       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:11       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:11       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:12       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:12       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:12       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:12       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:13       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:13       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:13       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:13       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:14       0     88      1      0      -      -      -      -      -      - 
 20260530    19:42:14       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:14       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:14       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:15       0    326      4      0      -      -      -      -      -      - 
 20260530    19:42:15       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:15       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:15       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:16       0   6376      4      0      -      -      -      -      -      - 
 20260530    19:42:16       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:16       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:16       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:17       0   6378      4      0      -      -      -      -      -      - 
 20260530    19:42:17       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:17       2      1      1      0      -      -      -      -      -      - 
 20260530    19:42:17       3      1      1      0      0      0      0      0      0      0 
 20260530    19:42:18       0   6378      4      0      -      -      -      -      -      - 
 20260530    19:42:18       1      1      1      0      -      -      -      -      -      - 
 20260530    19:42:18       2      1      1      0      -      -      -      -      -      - 
