#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:08:17       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:19       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:08:21       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:23       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:25       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:27       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:08:29       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:31       0    140     35     41      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:08:33       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:35       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:37       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:39       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:08:41       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:08:43       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:45       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:47       0    140     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:49       0    139     35     41      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:51       0    138     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:53       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:08:55       0    139     35     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
