#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:11:53       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:11:55       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:11:57       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:11:59       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:01       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:03       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:05       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:07       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:09       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:11       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:13       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:15       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:17       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:19       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:12:21       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:23       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:25       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:12:28       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:12:30       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:32       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:34       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:36       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:38       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:12:40       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:42       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:12:44       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:46       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:48       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:50       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:52       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:54       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:56       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:12:58       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:00       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:13:02       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:04       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:13:06       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:08       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:10       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:13:12       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:14       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:16       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:18       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:13:20       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:13:22       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:24       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:26       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:28       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:30       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:32       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:34       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:36       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:38       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:13:40       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:13:42       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:44       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:46       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:48       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:13:51       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:53       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:55       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:57       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:13:59       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:01       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:03       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:05       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:07       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:09       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:14:11       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:13       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:15       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:17       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:19       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:21       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:23       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:14:25       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:27       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:29       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:31       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:14:33       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:35       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:37       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:39       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:41       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:43       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:45       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:47       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:49       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB 
 12:14:51       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:53       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:55       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:14:57       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15140      7      0 
 12:14:59       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:01       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:03       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:05       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:07       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:09       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:12       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:14       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:16       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:18       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:20       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:22       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:24       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:26       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:28       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:30       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:32       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:34       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:36       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:38       0    138     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:40       0    136     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:42       0    137     34     40      -      -      -      -      -      -   1215   1410      0      0  15142      7      0 
 12:15:44       0    114     33     40      -      -      -      -      -      -   1215   1410      0      0   8917      4      0 
